point_id,x,y,assigned_slot_id,assigned_layer_id,assigned_layer_name
1969,46.339811556461086,13.548999720556953,11105,5,text_en_1919
1970,54.832468785148905,6.331214312036257,2248,0,outer_ring
1971,61.7658702371459,17.151505360763792,10957,5,text_en_1919
1972,47.297212140814175,12.980004815945344,11201,5,text_en_1919
1973,61.706645945981734,44.32041116639903,8243,4,stroke_kai
1974,69.88872865815912,33.92904194198558,6191,2,octagram
1975,68.1259530488684,9.18157056505544,3136,0,outer_ring
1976,51.37908943548428,16.11920779725701,11096,5,text_en_1919
1977,92.6370551039818,46.97369467562764,10482,5,text_en_1919
1978,54.04736909370418,4.858467747147255,2181,0,outer_ring
1979,64.82128600403078,42.53696617254967,8313,4,stroke_kai
1980,62.76322335456057,5.80689825591764,2901,0,outer_ring
1981,64.96719061243682,24.092745841455574,6067,2,octagram
1982,57.515111395891196,5.141148777247865,2509,0,outer_ring
1983,45.94894279745601,7.008753016360528,1620,0,outer_ring
1984,56.905124856391055,52.91737675887334,7880,4,stroke_kai
1985,35.38382511161712,81.53698260260751,1328,0,outer_ring
1986,52.72572510275126,80.97707499852869,8916,5,text_en_1919
1987,44.02411727240573,82.59104479147615,8811,5,text_en_1919
1988,39.07730266900506,71.52126511894356,3633,1,inner_ring
1989,68.63599982764661,80.32561493195546,9065,5,text_en_1919
1990,65.09344096842435,82.02015923355121,8921,5,text_en_1919
1991,44.5910266134504,87.5976611369746,971,0,outer_ring
1992,25.554062901147066,70.93305393365783,9457,5,text_en_1919
1993,29.261561272704675,76.01919967946795,9335,5,text_en_1919
1994,41.73040467110798,70.37951841018754,5002,2,octagram
1995,22.70310988716661,45.77196514809616,10521,5,text_en_1919
1996,47.12251321614967,42.051323556413436,7313,3,stroke_nan
1997,28.96356488418805,65.32726431088611,9657,5,text_en_1919
1998,47.20766489090247,41.05801874610474,7380,3,stroke_nan
1999,31.82374637530302,29.14303506400029,3951,1,inner_ring
2000,30.508882563572328,33.18661025181619,3925,1,inner_ring
2001,33.96431304029326,36.62045516967699,5557,2,octagram
2002,28.968346566251896,37.90871026444645,5490,2,octagram
2003,26.391341128942646,67.30723553969715,9600,5,text_en_1919
2004,14.646595032429062,42.907565180228644,10606,5,text_en_1919
2005,59.89631514093943,46.849777951790934,8116,4,stroke_kai
2006,25.923067999416485,51.70742199614498,3799,1,inner_ring
2007,57.6641752968447,88.49237595168609,135,0,outer_ring
2008,33.809982918762984,36.943856199610565,5555,2,octagram
2009,55.82497215484622,76.22560187547766,3516,1,inner_ring
2010,52.80524139547429,79.64373650524675,9107,5,text_en_1919
2011,32.299207576429964,82.44734417267257,1347,0,outer_ring
2012,41.86588997376854,88.75292036822452,1094,0,outer_ring
2013,55.314032802239815,50.640206223078735,7847,4,stroke_kai
2014,57.223060069306285,49.67404396054633,7975,4,stroke_kai
2015,56.52053007631265,84.53605026215514,8584,5,text_en_1919
2016,45.16322870187461,89.47308929591843,910,0,outer_ring
2017,46.053597444407444,59.931400672694636,6597,3,stroke_nan
2018,52.25855139945026,81.14031143016895,8892,5,text_en_1919
2019,43.37974113013917,22.725061811030738,5778,2,octagram
2020,60.2579713743762,78.86934361782282,9178,5,text_en_1919
2021,72.73447085114017,46.57852620017758,6436,2,octagram
2022,43.93301471244015,49.25605812922138,7007,3,stroke_nan
2023,66.62876243367675,72.79815794764303,3436,1,inner_ring
2024,45.03484287567033,22.254011201495665,5805,2,octagram
2025,50.77956515208636,49.323336631165915,7011,3,stroke_nan
2026,33.007001000554155,10.945890440470228,1425,0,outer_ring
2027,56.08488440660147,41.968582365637836,8362,4,stroke_kai
2028,39.5239524161643,7.292530491891285,1472,0,outer_ring
2029,57.03374798700338,45.42548081962269,8177,4,stroke_kai
2030,27.126639642424784,51.35219328020789,3802,1,inner_ring
2031,43.506342710171324,23.993445844539348,5761,2,octagram
2032,42.99383213044621,56.811833962231375,6710,3,stroke_nan
2033,27.17481300988802,51.95103336908054,3796,1,inner_ring
2034,49.45446082437012,24.22763471319667,5859,2,octagram
2035,36.657947428645315,42.96828596951048,7340,3,stroke_nan
2036,48.46078178944457,13.4467100656815,11192,5,text_en_1919
2037,62.49164990408098,7.436733972898338,2904,0,outer_ring
2038,54.11149880240838,5.111225989577286,2186,0,outer_ring
2039,48.20484526011635,41.423365943877,7321,3,stroke_nan
